id,date,user,pc,activity
{Z1V7-Z0VA28UH-0273CPNM},01-04-2010 15:30,FKB0421,PC-9242,Insert
{T9I8-M6UM11LN-8035VSTP},01-04-2010 16:21,FKB0421,PC-9242,Remove
{J3J5-M6QK65CU-1320EPXK},01-04-2010 09:26,PRC0430,PC-8337,Insert
{R4T2-T6JI50SW-4727PVED},01-04-2010 09:33,PRC0430,PC-8337,Remove
{J1P0-D2GQ21DW-8548YTCQ},01-04-2010 10:00,PRC0430,PC-8337,Insert
{X3G3-D1BL85JM-0061EHXC},01-04-2010 10:48,PRC0430,PC-8337,Remove
{I4A3-O7CA59AB-2677JSOW},01-04-2010 10:57,PRC0430,PC-8337,Insert
{T7T3-Y5RO62UW-2331YKTX},01-04-2010 12:32,PRC0430,PC-8337,Remove
{N3G7-T8QS66NL-2516EUHN},01-04-2010 13:12,PRC0430,PC-8337,Insert
{M6B3-K6LI61ED-7696NRDF},01-04-2010 13:55,PRC0430,PC-8337,Remove
{E1S1-N2SZ03DD-6935DFBI},01-04-2010 08:07,CCB0435,PC-4105,Insert
{N7Q3-Y3BT21YZ-0887GKZP},01-04-2010 08:25,CCB0435,PC-4105,Remove
{F8S5-C4CL60LO-2020KLAB},01-04-2010 08:39,CCB0435,PC-4105,Insert
{L0O8-M6AQ17AM-1142VDNT},01-04-2010 09:01,CCB0435,PC-4105,Remove
{K0R8-M8IC04AY-9637AQXY},01-04-2010 10:02,CCB0435,PC-4105,Insert
{K4Z0-G3WB99YL-9900KMXF},01-04-2010 10:13,CCB0435,PC-4105,Remove
{E1K3-H3SJ81PG-0902WXSP},01-04-2010 10:59,CCB0435,PC-4105,Insert
{H0U8-M1EF86QI-2586KVQB},01-04-2010 12:10,CCB0435,PC-4105,Remove
{C1F2-R5GZ28MR-6969GMWA},01-04-2010 13:12,CCB0435,PC-4105,Insert
{B3D5-K1ZU17LC-6000ZJSZ},01-04-2010 13:51,CCB0435,PC-4105,Remove
{B8A0-T9SB89UD-6306OSII},01-04-2010 14:32,CCB0435,PC-4105,Insert
{Z8I5-D8LU79FI-7968SQSN},01-04-2010 14:46,CCB0435,PC-4105,Remove
{X2G1-M1DY67AH-5106HRPW},01-04-2010 20:36,CCB0435,PC-4105,Insert
{U5H1-Q1PX10PO-1807HALE},01-04-2010 20:45,CCB0435,PC-4105,Remove
{W7F6-G8HG17FG-3243LPKO},01-04-2010 21:24,CCB0435,PC-4105,Insert
{B1J1-V2SZ59BE-2352SSLV},01-04-2010 21:56,CCB0435,PC-4105,Remove
{S9W3-K9AR75RK-5000ALBC},01-04-2010 22:33,CCB0435,PC-4105,Insert
{Y9Y8-X6ET16BA-4867WLUY},01-04-2010 23:33,CCB0435,PC-4105,Remove
{F6J3-Q6LS06RK-9367JSZB},01-05-2010 00:41,CCB0435,PC-4105,Insert
{O6E1-F8VR64XR-4690ITVS},01-05-2010 00:58,CCB0435,PC-4105,Remove
{B6B8-G5WK39KP-1582TMRY},01-04-2010 08:52,TQO0438,PC-1834,Insert
{G6Z3-D4UO80SK-1847RROK},01-04-2010 09:54,TQO0438,PC-1834,Remove
{X5D4-M5CV55KQ-9140SATN},01-04-2010 10:19,TQO0438,PC-1834,Insert
{Q3R3-X3XH34PI-9888DNHB},01-04-2010 10:28,TQO0438,PC-1834,Remove
{Y1M3-T9KA10DA-7451EEUJ},01-04-2010 10:33,TQO0438,PC-1834,Insert
{Y3O9-X5QS93IC-7823CUFE},01-04-2010 11:00,TQO0438,PC-1834,Remove
{C6C1-G4AN92ZF-0420FOSP},01-04-2010 11:50,TQO0438,PC-1834,Insert
{E9W2-K9TY96KO-8168FTEH},01-04-2010 12:39,TQO0438,PC-1834,Remove
{P4Q5-Z6XB43PQ-1290COFX},01-04-2010 13:02,TQO0438,PC-1834,Insert
{S4Z8-G5ED57US-4559RJJK},01-04-2010 14:03,TQO0438,PC-1834,Remove
{O6E2-D8PO21UG-9224AEYZ},01-04-2010 14:08,TQO0438,PC-1834,Insert
{L7Y1-E0SS80TN-5855SMNQ},01-04-2010 14:23,TQO0438,PC-1834,Remove
{L3W9-T0DT40GO-4347SICW},01-04-2010 15:11,TQO0438,PC-1834,Insert
{W2P9-I4WH85NE-0759DYHE},01-04-2010 15:55,TQO0438,PC-1834,Remove
{W3F8-Y9BR51IG-4843CJHW},01-04-2010 17:21,TQO0438,PC-1834,Insert
{N2E2-K8LN13WK-3988WCLW},01-04-2010 18:10,TQO0438,PC-1834,Remove
{J8D8-X0SB14FY-4908HJOX},01-04-2010 18:13,TQO0438,PC-1834,Insert
{M5F1-Q1FJ85QU-2993KZXK},01-04-2010 18:21,TQO0438,PC-1834,Remove
{L0V7-Q3WQ97JB-9927PLTG},01-04-2010 08:45,OKM0440,PC-9693,Insert
{A9T7-J1AE97JI-3573HFBG},01-04-2010 09:20,OKM0440,PC-9693,Remove
{M6H0-B9MI20DU-5321DKON},01-04-2010 13:37,OKM0440,PC-9693,Insert
{D6W8-U9VX66EO-3325CUBH},01-04-2010 14:35,OKM0440,PC-9693,Remove
{L5D8-M3MY98OJ-0581PRAD},01-04-2010 15:04,BWF0442,PC-0001,Insert
{X8U1-Y1EC90GA-4110LLTD},01-04-2010 16:39,BWF0442,PC-0001,Remove
{Z3Y0-Z0HM03KZ-3284SHOG},01-04-2010 17:15,BWF0442,PC-0001,Insert
{E5Q7-S2YQ30JZ-1871GIBI},01-04-2010 18:29,BWF0442,PC-0001,Remove
{R1F6-Z1RC55EG-4474GMJW},01-04-2010 08:24,SDS0446,PC-9569,Insert
{P1C8-U7SD82YA-4416TIUL},01-04-2010 08:27,SDS0446,PC-9569,Remove
{P9E3-W9SD51DH-7546SQER},01-04-2010 08:35,SDS0446,PC-9569,Insert
{G2P5-W0YG96XB-6686CWPP},01-04-2010 09:03,SDS0446,PC-9569,Remove
{X9Y2-W9QS46SS-1928CWQR},01-04-2010 09:16,SDS0446,PC-9569,Insert
{Z7M1-C6XQ02KT-1929ELYE},01-04-2010 10:26,SDS0446,PC-9569,Remove
{Q3R8-V0HY75RE-8952KVRT},01-04-2010 10:28,SDS0446,PC-9569,Insert
{W2Y2-N2PK15XI-4023FLYT},01-04-2010 11:32,SDS0446,PC-9569,Remove
{W2F0-D8HS14QU-6127PJRJ},01-04-2010 11:52,SDS0446,PC-9569,Insert
{V8K3-I5IB51RC-6082UQCM},01-04-2010 12:13,SDS0446,PC-9569,Remove
{Z5A1-Y8PP49BK-7135PMQJ},01-04-2010 12:58,SDS0446,PC-9569,Insert
{B9S7-P2EZ79ZW-9721XKZW},01-04-2010 13:49,SDS0446,PC-9569,Remove
{C2H6-A2HJ78VL-5478BECL},01-04-2010 14:11,SDS0446,PC-9569,Insert
{K4I0-I6OT84MC-5770QVCM},01-04-2010 14:26,SDS0446,PC-9569,Remove
{Y6J2-N2JW07PK-2389IKVW},01-04-2010 14:29,SDS0446,PC-9569,Insert
{K5K8-J6DY39ER-7701DVTO},01-04-2010 15:16,SDS0446,PC-9569,Remove
{L4A3-D6FM78UF-1183DWME},01-04-2010 15:26,SDS0446,PC-9569,Insert
{X0C3-R7JI13OI-1136NNNC},01-04-2010 15:29,SDS0446,PC-9569,Remove
{U6W1-E0EM35FJ-1339QJFF},01-04-2010 16:35,SDS0446,PC-9569,Insert
{H2H2-Z6HH80DX-4423ZXDR},01-04-2010 17:34,SDS0446,PC-9569,Remove
{T4X5-C8TK54NH-5040IDBD},01-04-2010 07:00,PPM0454,PC-5994,Insert
{Z7K8-W4KL46DZ-3515LZNA},01-04-2010 10:05,PPM0454,PC-5994,Remove
{S0F5-C3RZ61MJ-2272KAJU},01-04-2010 12:46,PPM0454,PC-5994,Insert
{A1E3-U4DR35ML-0137IXJW},01-04-2010 18:13,PPM0454,PC-5994,Remove
{O5H7-M6IG94IB-9215UQXO},01-04-2010 07:47,MZP0459,PC-5145,Insert
{I7Y9-W5HK44RT-9100WNSU},01-04-2010 08:03,MZP0459,PC-5145,Remove
{K3S8-O9XU60VC-8429GHCV},01-04-2010 08:40,MZP0459,PC-5145,Insert
{Y2D2-H4OX69OJ-1945ZAEW},01-04-2010 09:19,MZP0459,PC-5145,Remove
{J2H6-E9UU62YR-2531DAFD},01-04-2010 09:36,MZP0459,PC-5145,Insert
{E4S5-W6MA48UL-9403LNJZ},01-04-2010 10:42,MZP0459,PC-5145,Remove
{U0J9-N1EW16DN-9231HQUZ},01-04-2010 10:54,MZP0459,PC-5145,Insert
{C3E7-W2PR26TS-0163ARFN},01-04-2010 11:04,MZP0459,PC-5145,Remove
{P2M8-Q9DF07SV-7272HNKZ},01-04-2010 12:45,MZP0459,PC-5145,Insert
{C3G2-J4PS56AH-9812OSCB},01-04-2010 13:39,MZP0459,PC-5145,Remove
{H6L7-O1FD28SH-6897WQJA},01-04-2010 13:42,MZP0459,PC-5145,Insert
{L1V1-W7OU00VN-4908GSEN},01-04-2010 14:24,MZP0459,PC-5145,Remove
{M8G7-V7DJ91WE-1505BEGK},01-04-2010 14:41,MZP0459,PC-5145,Insert
{O9K3-K5OA61VQ-5919VSGU},01-04-2010 15:17,MZP0459,PC-5145,Remove
{S0X7-E2MY09WX-6496XIZU},01-04-2010 09:09,JAN0474,PC-7269,Insert
{U8K1-J2GZ66DA-6898MZAG},01-04-2010 09:40,JAN0474,PC-7269,Remove
{S3O0-S6PT56KK-3972ORSU},01-04-2010 10:40,JAN0474,PC-7269,Insert
{P4X6-L9PY62WU-3100LICT},01-04-2010 10:46,JAN0474,PC-7269,Remove
{R5J5-F4MS40DD-2748BSZM},01-04-2010 11:07,JAN0474,PC-7269,Insert
{H9J4-R8SO49SX-4972MNVT},01-04-2010 11:14,JAN0474,PC-7269,Remove
{B9A2-K0CG95KR-8503STYJ},01-04-2010 12:03,JAN0474,PC-7269,Insert
{L0K6-K6NE25BS-4288KLNR},01-04-2010 12:04,JAN0474,PC-7269,Remove
{X8Y0-J6IE62DA-7230VTLC},01-04-2010 12:05,JAN0474,PC-7269,Insert
{J9W4-Q5WY49TY-5337UCIT},01-04-2010 12:22,JAN0474,PC-7269,Remove
{I6W1-J5JF64ZW-2685ZJPU},01-04-2010 12:36,JAN0474,PC-7269,Insert
{H9V8-Q4JY29RC-3826SFSB},01-04-2010 13:15,JAN0474,PC-7269,Remove
{C7N8-Z9BE32IL-9001DJPN},01-04-2010 13:20,JAN0474,PC-7269,Insert
{E4A3-L5AD69XB-2673GXCK},01-04-2010 13:51,JAN0474,PC-7269,Remove
{J7Q2-U5TD41KB-8974USPC},01-04-2010 14:25,JAN0474,PC-7269,Insert
{B0R1-P4JC69KP-6022POYR},01-04-2010 14:44,JAN0474,PC-7269,Remove
{X9P6-B6DR53WL-5427OHYQ},01-04-2010 14:47,JAN0474,PC-7269,Insert
{B5J2-Q2CC03HO-8441POTD},01-04-2010 15:01,JAN0474,PC-7269,Remove
{J4J7-S9UD13TE-8079UTZM},01-04-2010 15:05,JAN0474,PC-7269,Insert
{O0D5-Q1DB63MN-5290GTQV},01-04-2010 15:42,JAN0474,PC-7269,Remove
{P7G5-O9DU20TI-0586JTMG},01-04-2010 10:30,MBF0477,PC-6795,Insert
{N7H9-H9UA55LP-4335QOQQ},01-04-2010 13:24,MBF0477,PC-6795,Remove
{L6G7-I1ED39MQ-9155JVMS},01-04-2010 09:43,HSC0480,PC-6716,Insert
{P0B9-T7JM36BV-4984ASXL},01-04-2010 10:14,HSC0480,PC-6716,Remove
{N7C6-J5UB78OV-1652FLPT},01-04-2010 10:30,HSC0480,PC-6716,Insert
{N3F4-Z9OM12YU-4999JDRR},01-04-2010 11:16,HSC0480,PC-6716,Remove
{Z3C0-K1NI48WB-4668RUTL},01-04-2010 13:03,HSC0480,PC-6716,Insert
{R2L8-H4TH74WM-6967XVUZ},01-04-2010 13:13,HSC0480,PC-6716,Remove
{C3A7-P4XV53TC-6788ZGUV},01-04-2010 13:26,HSC0480,PC-6716,Insert
{A5G6-G7XY98WE-1084AUQV},01-04-2010 13:42,HSC0480,PC-6716,Remove
{P8L9-K4RN68GQ-1118LOGK},01-04-2010 14:04,HSC0480,PC-6716,Insert
{I0J3-Z5AY96NT-1699CSFF},01-04-2010 14:10,HSC0480,PC-6716,Remove
{D4V3-G4GD21AA-9034WGFH},01-04-2010 14:14,HSC0480,PC-6716,Insert
{L8L0-Q1KM12NP-0672VEEO},01-04-2010 14:26,HSC0480,PC-6716,Remove
{K7Z9-O2WS15GF-3056XZHI},01-04-2010 15:38,HSC0480,PC-6716,Insert
{Y1O4-Y7GV66GM-6455HTEM},01-04-2010 15:57,HSC0480,PC-6716,Remove
{Y5W0-F0ZC73WZ-5291LAQI},01-04-2010 16:44,HSC0480,PC-6716,Insert
{R7Z2-F6YU16RK-4010WYRA},01-04-2010 16:54,HSC0480,PC-6716,Remove
{G7I1-U2ZL66IT-2541CUXD},01-04-2010 08:07,AKR0484,PC-8581,Insert
{K0L8-F4MU99MU-4160WUPR},01-04-2010 09:04,AKR0484,PC-8581,Remove
{G7N2-M7UY23QM-5990MYWH},01-04-2010 09:13,AKR0484,PC-8581,Insert
{T0H6-I5QQ24UL-2152IXVH},01-04-2010 10:53,AKR0484,PC-8581,Remove
{A4Q1-X5CA44UH-4086BUFB},01-04-2010 10:56,AKR0484,PC-8581,Insert
{Z8X1-O1TR55AO-0783YTQN},01-04-2010 11:05,AKR0484,PC-8581,Remove
{F2Z2-J8HO50RL-6231FTTN},01-04-2010 11:32,AKR0484,PC-8581,Insert
{N2I3-P8CE64QF-1999EEWR},01-04-2010 11:52,AKR0484,PC-8581,Remove
{J8A2-R7RE50XO-9017ANJM},01-04-2010 12:00,AKR0484,PC-8581,Insert
{V4H9-G4MK43JT-3477BVTM},01-04-2010 13:00,AKR0484,PC-8581,Remove
{V2L9-L5LW73EY-0157ZYYA},01-04-2010 13:38,AKR0484,PC-8581,Insert
{U1J9-M1AZ08AM-9469TARG},01-04-2010 15:17,AKR0484,PC-8581,Remove
{H2T5-C6CI47RL-1238FUBT},01-04-2010 15:48,AKR0484,PC-8581,Insert
{F6U5-M6RU21PM-5100NXLI},01-04-2010 16:56,AKR0484,PC-8581,Remove
{X2T9-W3KS01TQ-5847GMNK},01-04-2010 09:42,ESH0490,PC-5647,Insert
{Y5G9-E6DA40SS-5405YUKR},01-04-2010 10:19,ESH0490,PC-5647,Remove
{R3I5-K3HP11LW-9727CPDF},01-04-2010 10:28,ESH0490,PC-5647,Insert
{L0R8-M4HL25EJ-8603CETB},01-04-2010 12:01,ESH0490,PC-5647,Remove
{M8P9-A1ZZ64BR-5890ZNXN},01-04-2010 14:57,ESH0490,PC-5647,Insert
{N5W7-M5OS38QK-0541PBHL},01-04-2010 15:41,ESH0490,PC-5647,Remove
{D2X1-N3VO47OR-6319MRIS},01-04-2010 16:22,ESH0490,PC-5647,Insert
{G1X3-B8OX21TI-0008TCXA},01-04-2010 17:33,ESH0490,PC-5647,Remove
{L3Z5-W9YA36WC-9462WFPL},01-04-2010 09:54,KCM0496,PC-8397,Insert
{V5U2-F9GC73UG-3285MLNH},01-04-2010 10:25,KCM0496,PC-8397,Remove
{Q6Y8-B1XL76RW-9004ZEOI},01-04-2010 10:58,KCM0496,PC-8397,Insert
{V6F6-T4XY20WM-6275RZQU},01-04-2010 15:30,KCM0496,PC-8397,Remove
{R5B6-Q2JT80KH-2486OJSN},01-04-2010 16:00,KCM0496,PC-8397,Insert
{E1T1-Y5SV76ID-5501YVNQ},01-04-2010 17:39,KCM0496,PC-8397,Remove
{K7V6-O3BZ33DG-8269WJLG},01-04-2010 07:22,KHB0510,PC-7040,Insert
{B1E4-I6WZ86KB-9751GOVI},01-04-2010 07:58,KHB0510,PC-7040,Remove
{Q6X1-H4ZN01IS-8431HELQ},01-04-2010 08:38,KHB0510,PC-7040,Insert
{H2P4-T5VT10GY-7034PIYR},01-04-2010 09:30,KHB0510,PC-7040,Remove
{O0N5-H2BN98NI-9920GHGJ},01-04-2010 09:53,KHB0510,PC-7040,Insert
{G4B3-S8UU71BT-1307NWQA},01-04-2010 10:03,KHB0510,PC-7040,Remove
{Z5J4-H8FP91GM-2434XHHR},01-04-2010 11:42,KHB0510,PC-7040,Insert
{B2D0-L2EX31PX-3362LRNP},01-04-2010 11:45,KHB0510,PC-7040,Remove
{H1J8-N2HH20RE-1213VRBO},01-04-2010 12:05,KHB0510,PC-7040,Insert
{Y2H9-P8ZS09MF-7797GFYJ},01-04-2010 12:12,KHB0510,PC-7040,Remove
{D8W6-F9EG94BP-7584JWAO},01-04-2010 12:51,KHB0510,PC-7040,Insert
{W2G4-F6OU61DM-4848QDTJ},01-04-2010 13:17,KHB0510,PC-7040,Remove
{V8Q9-U8BH33PE-9815FTOF},01-04-2010 13:43,KHB0510,PC-7040,Insert
{I1C9-Y8CU30LE-5037SWVJ},01-04-2010 13:51,KHB0510,PC-7040,Remove
{U6U5-Z9JV67YN-6829AFER},01-04-2010 14:51,KHB0510,PC-7040,Insert
{P9W9-E1TZ48RX-8381LYVW},01-04-2010 14:59,KHB0510,PC-7040,Remove
{L3G3-K7JW83TP-1929CKJF},01-04-2010 08:05,RAA0511,PC-4606,Insert
{V5C9-G7NJ06TA-6577VGMI},01-04-2010 09:03,RAA0511,PC-4606,Remove
{O7I9-K9HL89JC-7183CXUB},01-04-2010 09:08,RAA0511,PC-4606,Insert
{M6G4-Q3XG25MW-7234OTQL},01-04-2010 09:27,RAA0511,PC-4606,Remove
{O9E8-S4VO76MO-9837AEAA},01-04-2010 09:55,RAA0511,PC-4606,Insert
{P7A9-R5FP94OB-0228SJQX},01-04-2010 10:41,RAA0511,PC-4606,Remove
{I9Z6-A0HW19UI-1965LGGN},01-04-2010 10:58,RAA0511,PC-4606,Insert
{N8C6-I9YE76SM-9578QDMP},01-04-2010 11:04,RAA0511,PC-4606,Remove
{N7G6-S9YY49BY-2033WWGL},01-04-2010 11:15,RAA0511,PC-4606,Insert
{S9M4-R8RS93CF-0318XDKC},01-04-2010 12:01,RAA0511,PC-4606,Remove
{E5M7-B1HW26RR-4293DMWZ},01-04-2010 12:08,RAA0511,PC-4606,Insert
{H9F9-U2YA37OZ-1086CIZS},01-04-2010 12:34,RAA0511,PC-4606,Remove
{P8D0-G3SV00AC-5414UEJO},01-04-2010 12:44,RAA0511,PC-4606,Insert
{U2S6-K5CQ66XR-0154ACAM},01-04-2010 13:31,RAA0511,PC-4606,Remove
{H7E2-H9VS58YX-5395PELL},01-04-2010 13:54,RAA0511,PC-4606,Insert
{B2Q6-A2MR01YT-2765KIBP},01-04-2010 14:02,RAA0511,PC-4606,Remove
{I1E6-B9DF50ZC-6866MUEW},01-04-2010 14:12,RAA0511,PC-4606,Insert
{I4K9-Z6SW75CJ-3469YLZA},01-04-2010 14:50,RAA0511,PC-4606,Remove
{E1V5-B6XW53FC-7467XNWO},01-04-2010 09:37,KJC0517,PC-4035,Insert
{X0Z1-R9EH68FP-9739LSXF},01-04-2010 09:46,KJC0517,PC-4035,Remove
{M1C1-L6UV49EP-3169NTQD},01-04-2010 09:55,KJC0517,PC-4035,Insert
{V4Q2-E4BS86UD-7298MGQX},01-04-2010 10:09,KJC0517,PC-4035,Remove
{E0I6-L8OC41CS-3962FLUY},01-04-2010 13:11,KJC0517,PC-4035,Insert
{K8V7-N8RY87IF-4159EWUZ},01-04-2010 14:09,KJC0517,PC-4035,Remove
{G3N7-R0FX43JC-9075FPHM},01-04-2010 14:26,KJC0517,PC-4035,Insert
{S0U7-I9ZW37ZQ-0048UJSD},01-04-2010 14:54,KJC0517,PC-4035,Remove
{Y1G2-P4PM40PX-5821NEYV},01-04-2010 08:21,LBB0520,PC-1136,Insert
{A4Z5-B5AU49LZ-4644CTTZ},01-04-2010 08:27,LBB0520,PC-1136,Remove
{J8V8-Y7DX45XL-6045ERNX},01-04-2010 16:47,LBB0520,PC-1136,Insert
{P1F0-B7LS32SN-1970BZVE},01-04-2010 17:16,LBB0520,PC-1136,Remove
{F6Y4-Q6IO01JB-2755WCKT},01-04-2010 07:40,DJP0523,PC-2153,Insert
{V7L0-Z9PK68BX-7605UUFV},01-04-2010 07:51,DJP0523,PC-2153,Remove
{T6J7-O9WF02GT-3650XINY},01-04-2010 08:56,DJP0523,PC-2153,Insert
{K8B9-J6TN97OV-2655PZCV},01-04-2010 09:25,DJP0523,PC-2153,Remove
{Y8Z3-G9OS20WL-3649CJWD},01-04-2010 09:37,DJP0523,PC-2153,Insert
{O4J9-D8IU56EH-5487PSTX},01-04-2010 09:59,DJP0523,PC-2153,Remove
{W1M3-J0LV00FV-4522MLWJ},01-04-2010 11:46,DJP0523,PC-2153,Insert
{L9K1-T9ZA64ZF-2332ODER},01-04-2010 12:03,DJP0523,PC-2153,Remove
{J5K8-R5DN80NR-6102GMUU},01-04-2010 12:36,DJP0523,PC-2153,Insert
{Y9P9-I2PP44RO-4742IUDG},01-04-2010 15:30,DJP0523,PC-2153,Remove
{O0C4-J8JT47LM-5380OCFC},01-04-2010 09:38,QBB0525,PC-1936,Insert
{A7P0-C1EP91IR-4877NUBL},01-04-2010 11:22,QBB0525,PC-1936,Remove
{D2M9-H3CC61MK-9660FYKE},01-04-2010 14:51,QBB0525,PC-1936,Insert
{I6V0-Q6ZI26HK-5398RFSA},01-04-2010 15:39,QBB0525,PC-1936,Remove
{T5Q2-N8SX09TY-8605XWZS},01-04-2010 15:46,QBB0525,PC-1936,Insert
{M6X2-Z2SE68ES-4758MOQV},01-04-2010 15:54,QBB0525,PC-1936,Remove
{I5X5-S8IO11TM-1762JSKO},01-04-2010 10:13,KAD0527,PC-9940,Insert
{K1U6-X7CV37BB-9728FTMR},01-04-2010 10:47,KAD0527,PC-9940,Remove
{W9F3-D3BQ71LV-9687XYBH},01-04-2010 12:35,KAD0527,PC-9940,Insert
{O8R5-J5FZ14LB-9881GUCR},01-04-2010 15:14,KAD0527,PC-9940,Remove
{D4Q7-B9IG12UI-3455CWCX},01-04-2010 07:34,UNT0532,PC-7592,Insert
{Z9G1-F1BT65QZ-6628MHCL},01-04-2010 07:48,UNT0532,PC-7592,Remove
{O4G8-Z6VI29SN-3059FADH},01-04-2010 09:54,UNT0532,PC-7592,Insert
{T9I1-E5PD70ZO-5702MURB},01-04-2010 10:30,UNT0532,PC-7592,Remove
{M4D8-R2GH31EZ-2646FAWG},01-04-2010 10:54,UNT0532,PC-7592,Insert
{K1K2-H0XK76TX-7774NLXJ},01-04-2010 12:05,UNT0532,PC-7592,Remove
{F9T2-W9DC04CY-2624SZJX},01-04-2010 12:53,UNT0532,PC-7592,Insert
{T1T1-A4BL51RT-2887JJCK},01-04-2010 13:14,UNT0532,PC-7592,Remove
{V3V9-N6GT05ND-3132UJGW},01-04-2010 13:51,UNT0532,PC-7592,Insert
{Q5Q8-W1FX01WQ-5073VIGV},01-04-2010 14:16,UNT0532,PC-7592,Remove
{P7N0-K5JW71GL-4263CDIF},01-04-2010 14:40,UNT0532,PC-7592,Insert
{S9U5-W0JN14XS-2061RCEI},01-04-2010 14:49,UNT0532,PC-7592,Remove
{M5B2-P4LP31HP-9813LCJV},01-04-2010 09:27,MHS0533,PC-1820,Insert
{U5Q1-P9FH47VJ-4127DEYG},01-04-2010 09:31,MHS0533,PC-1820,Remove
{E7H0-P1AF09BT-2480YRJB},01-04-2010 09:36,MHS0533,PC-1820,Insert
{S8O4-Y7FJ58OQ-8627NJWT},01-04-2010 11:03,MHS0533,PC-1820,Remove
{C0R5-R3UU13YN-4449ICEO},01-04-2010 12:59,MHS0533,PC-1820,Insert
{F1Q1-S8NR28FM-0577JEVF},01-04-2010 13:02,MHS0533,PC-1820,Remove
{R1J6-L3NH45NO-5715ZDXI},01-04-2010 13:24,MHS0533,PC-1820,Insert
{W6N3-P0UB80AJ-0594CACL},01-04-2010 13:30,MHS0533,PC-1820,Remove
{O4T5-F6OP62SJ-6630ZGEW},01-04-2010 14:15,MHS0533,PC-1820,Insert
{U2R3-L3AL17TI-8468JJWQ},01-04-2010 14:40,MHS0533,PC-1820,Remove
{F5S4-V4OY66LG-8160NAJY},01-04-2010 15:06,MHS0533,PC-1820,Insert
{U7P3-I7ED46RC-0774YACM},01-04-2010 15:46,MHS0533,PC-1820,Remove
{A4X0-S8DY10LW-7611XZQP},01-04-2010 17:01,MHS0533,PC-1820,Insert
{B1K6-C4JM83QZ-6822YIJN},01-04-2010 17:28,MHS0533,PC-1820,Remove
{A3W3-W5TZ01HE-7066ZXIC},01-04-2010 18:03,MHS0533,PC-1820,Insert
{B4B2-R4WU59EC-4036XZFC},01-04-2010 18:11,MHS0533,PC-1820,Remove
{L0G9-P2OD53WJ-2603QHID},01-04-2010 18:27,MHS0533,PC-1820,Insert
{O0T7-Q2TH01TX-0597AKBM},01-04-2010 18:34,MHS0533,PC-1820,Remove
{W0Z3-E4XA65SV-5493ZXIS},01-04-2010 09:11,KDG0535,PC-9290,Insert
{Y5Q8-S8VJ78QP-2355XYHN},01-04-2010 11:25,KDG0535,PC-9290,Remove
{M6E5-X8PU88EB-5629WTOR},01-04-2010 12:56,KDG0535,PC-9290,Insert
{U2F2-L9EL43KN-7915VMYV},01-04-2010 14:28,KDG0535,PC-9290,Remove
{E7F4-Y8RE37JJ-3604HRMQ},01-04-2010 15:18,KDG0535,PC-9290,Insert
{B3Q5-A3ZD68VH-5817YOPB},01-04-2010 16:18,KDG0535,PC-9290,Remove
{D5V8-E6QM25KU-3246FULF},01-04-2010 11:08,BOM0540,PC-8088,Insert
{O6B9-K7ZN97LZ-3738RWVJ},01-04-2010 11:29,BOM0540,PC-8088,Remove
{U4F3-F8WL83WK-6870JJGS},01-04-2010 11:52,BOM0540,PC-8088,Insert
{U6B0-C3BH51SX-7049IAIO},01-04-2010 13:01,BOM0540,PC-8088,Remove
{T4J6-E7AK44LW-0044XLWY},01-04-2010 13:19,BOM0540,PC-8088,Insert
{T5U6-P4XB26EL-8422KAAD},01-04-2010 14:21,BOM0540,PC-8088,Remove
{Y4C9-V2VZ43DS-5498WCYC},01-04-2010 15:37,BOM0540,PC-8088,Insert
{N9V9-Q9WG21GI-4395OQPH},01-04-2010 16:10,BOM0540,PC-8088,Remove
{Y5P4-D7OC29RM-2802OPFS},01-04-2010 17:02,BOM0540,PC-8088,Insert
{Y4C1-A8LY68RA-6779UVEW},01-04-2010 18:35,BOM0540,PC-8088,Remove
{Z5X1-F1ZH12KI-0535LSGZ},01-04-2010 07:26,KJM0546,PC-5961,Insert
{W7A5-A9DB43ZK-4597BHZV},01-04-2010 07:39,KJM0546,PC-5961,Remove
{Z6M6-G3NN30BW-0870MJKJ},01-04-2010 09:19,KJM0546,PC-5961,Insert
{W4C8-V5TJ00FM-5642EIDR},01-04-2010 09:33,KJM0546,PC-5961,Remove
{F7D8-X2WS50NS-7132JDUB},01-04-2010 11:22,KJM0546,PC-5961,Insert
{I3M5-G4JS16RB-4095APFN},01-04-2010 11:39,KJM0546,PC-5961,Remove
{P6J0-J7GF70XA-3300EBYI},01-04-2010 13:11,KJM0546,PC-5961,Insert
{H0B5-G1HO32RA-3800KVGN},01-04-2010 13:16,KJM0546,PC-5961,Remove
{B7K1-C4CF14UN-9430YSID},01-04-2010 14:36,KJM0546,PC-5961,Insert
{C9Z8-S8BN26PP-3825WNOJ},01-04-2010 14:47,KJM0546,PC-5961,Remove
{I7L5-G7DW74LQ-6687PFFG},01-04-2010 15:22,KJM0546,PC-5961,Insert
{R6F7-J4EN41SU-5612KTUP},01-04-2010 15:47,KJM0546,PC-5961,Remove
{R6V2-K0HD65FQ-0584YWCG},01-04-2010 08:02,PBL0550,PC-8100,Insert
{B3Q9-X4OS55QW-2540CODT},01-04-2010 08:26,PBL0550,PC-8100,Remove
{Q2E8-L4CX94DU-1112KYEA},01-04-2010 09:59,PBL0550,PC-8100,Insert
